,Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,"search ",tokens,trend
2630,2713,1.39e+18,2021-05-04,when i was novice i made a lot of mistakes then i came to know about this c0mmunity ✅   💰it has really helped me to cut the l0ss and grow over past months.   ⏬really appreciate their work  [ 📈..  https://t.co/obwmwhhhrr ..]  $sq  $wmt  🎉  $mrvl $x 💸  $orcl $plug 🙌  $nflx 🔥  https://t.co/jzyob0ovyy,en,[],"['sq', 'wmt', 'mrvl', 'x', 'orcl', 'plug', 'nflx']",False,1.0,0.0,0.0,"$NFLX","['novice', 'made', 'lot', 'mistake', 'came', 'know', 'c0mmunity', '✅', '💰it', 'really', 'helped', 'cut', 'l0ss', 'grow', 'past', 'months.', '⏬really', 'appreciate', 'work', '📈..', 'https://t.co/obwmwhhhrr', '..]', '$sq', '$wmt', '🎉', '$mrvl', '$x', '💸', '$orcl', '$plug', '🙌', '$nflx', '🔥', 'https://t.co/jzyob0ovyy']",negative
2635,2718,1.39e+18,2021-05-04,yellen says rates may have to rise somewhat to keep economy from overheating  https://t.co/o3awy1g4d3  on #maythefourth it has been revealed that janet yellen is the dark sith lord that we have been looking for @parikpatelcfa @jimcramer  $tsla $aapl $amzn $msft $nflx $dis,en,['maythefourth'],"['tsla', 'aapl', 'amzn', 'msft', 'nflx', 'dis']",False,0.0,0.0,1.0,"$NFLX","['yellen', 'say', 'rate', 'may', 'rise', 'somewhat', 'keep', 'economy', 'overheating', 'https://t.co/o3awy1g4d3', '#maythefourth', 'revealed', 'janet', 'yellen', 'dark', 'sith', 'lord', 'looking', '@parikpatelcfa', '@jimcramer', '$tsla', '$aapl', '$amzn', '$msft', '$nflx', '$dis']",uncertainty
2640,2724,1.39e+18,2021-05-04,u.s. trade deficit surges to record; shortfall with china keeps rising  https://t.co/jk3qigwfue #fed $tlt $spy $qqq $djia $dia #stockmarket #investing #finance #stocks $aapl $tsla $amzn $intc $nflx $amd $nio $gme,en,"['fed', 'stockmarket', 'investing', 'finance', 'stocks']","['tlt', 'spy', 'qqq', 'djia', 'dia', 'aapl', 'tsla', 'amzn', 'intc', 'nflx', 'amd', 'nio', 'gme']",False,0.0,0.0,1.0,"$NFLX","['u.s.', 'trade', 'deficit', 'surge', 'record;', 'shortfall', 'china', 'keep', 'rising', 'https://t.co/jk3qigwfue', '#fed', '$tlt', '$spy', '$qqq', '$djia', '$dia', '#stockmarket', '#investing', '#finance', '#stocks', '$aapl', '$tsla', '$amzn', '$intc', '$nflx', '$amd', '$nio', '$gme']",negative
2641,2725,1.39e+18,2021-05-04,$spy $cocp here is our #sentimentcandle indicator in action! don’t get caught on the wrong side of the trend green =bullish  white = neutral  red = bearish  avail for #tradingview and tos   https://t.co/a33uxhgorb  $spy $tsla $nflx $fb $amzn $aapl $prpo $blrx $vxrt $reed $clf  https://t.co/uskyegycat,en,"['sentimentcandle', 'tradingview']","['spy', 'cocp', 'spy', 'tsla', 'nflx', 'fb', 'amzn', 'aapl', 'prpo', 'blrx', 'vxrt', 'reed', 'clf']",False,2.0,0.0,2.0,"$NFLX","['$spy', '$cocp', '#sentimentcandle', 'indicator', 'action!', 'don’t', 'get', 'caught', 'wrong', 'side', 'trend', 'green', '=bullish', 'white', 'neutral', 'red', 'bearish', 'avail', '#tradingview', 'tos', 'https://t.co/a33uxhgorb', '$spy', '$tsla', '$nflx', '$fb', '$amzn', '$aapl', '$prpo', '$blrx', '$vxrt', '$reed', '$clf', 'https://t.co/uskyegycat']",negative
2643,2727,1.39e+18,2021-05-04,oops: treasury secretary yellen says rates may have to rise somewhat to keep economy from overheating  https://t.co/d0l3x246l2 #fed $tlt $spy $qqq $djia $dia #stockmarket #investing #finance #stocks $aapl $tsla $amzn $intc $nflx $amd $nio $gme,en,"['fed', 'stockmarket', 'investing', 'finance', 'stocks']","['tlt', 'spy', 'qqq', 'djia', 'dia', 'aapl', 'tsla', 'amzn', 'intc', 'nflx', 'amd', 'nio', 'gme']",False,1.0,0.0,1.0,"$NFLX","['oops:', 'treasury', 'secretary', 'yellen', 'say', 'rate', 'may', 'rise', 'somewhat', 'keep', 'economy', 'overheating', 'https://t.co/d0l3x246l2', '#fed', '$tlt', '$spy', '$qqq', '$djia', '$dia', '#stockmarket', '#investing', '#finance', '#stocks', '$aapl', '$tsla', '$amzn', '$intc', '$nflx', '$amd', '$nio', '$gme']",uncertainty
2645,2729,1.39e+18,2021-05-04,$nflx broke $500. this could get interesting this week 🤔,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['$nflx', 'broke', '$500.', 'could', 'get', 'interesting', 'week', '🤔']",uncertainty
2646,2730,1.39e+18,2021-05-04,had my eye on shorting $nflx and missed it.  no chasing.  https://t.co/tvxjoohszp,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['eye', 'shorting', '$nflx', 'missed', 'it.', 'chasing.', 'https://t.co/tvxjoohszp']",negative
2647,2731,1.39e+18,2021-05-04,$tsla &amp; $nflx in serious condition right now. if they break . . . look out below.  $spy,en,[],"['tsla', 'nflx', 'spy']",False,0.0,1.0,1.0,"$NFLX","['$tsla', '&amp;', '$nflx', 'serious', 'condition', 'right', 'now.', 'break', 'look', 'below.', '$spy']",negative
2649,2733,1.39e+18,2021-05-04,"some days its just easier to chillout &amp; wait. $tsla  i waited for the pop/ roll over, $nflx was just slow to break down &amp; it looked heavy. simple 💸",en,[],"['tsla', 'nflx']",False,16.0,0.0,1.0,"$NFLX","['day', 'easier', 'chillout', '&amp;', 'wait.', '$tsla', 'waited', 'pop/', 'roll', 'over,', '$nflx', 'slow', 'break', '&amp;', 'looked', 'heavy.', 'simple', '💸']",negative
2651,2735,1.39e+18,2021-05-04,now buying: $nflx at ~$499.52  sell targets: $503.05 - $504.22  max target profit: $4.71/share (0.94%)  stop loss: $493.24  #daytrading  https://t.co/5ga9utetlv,en,['daytrading'],['nflx'],False,1.0,0.0,1.0,"$NFLX","['buying:', '$nflx', '~$499.52', 'sell', 'targets:', '$503.05', '$504.22', 'max', 'target', 'profit:', '$4.71/share', '(0.94%)', 'stop', 'loss:', '$493.24', '#daytrading', 'https://t.co/5ga9utetlv']",negative
2652,2736,1.39e+18,2021-05-04,did the $nflx failure tank the market off of pure fear of earnings? $roku $sq $u,en,[],"['nflx', 'roku', 'sq', 'u']",False,0.0,0.0,0.0,"$NFLX","['$nflx', 'failure', 'tank', 'market', 'pure', 'fear', 'earnings?', '$roku', '$sq', '$u']",negative
2659,2743,1.39e+18,2021-05-04,"day $nflx breaks $500 (multi-week support) = $486, $475-476 can happen quick",en,[],['nflx'],False,4.0,0.0,0.0,"$NFLX","['day', '$nflx', 'break', '$500', '(multi-week', 'support)', '$486,', '$475-476', 'happen', 'quick']",negative
2667,2753,1.39e+18,2021-05-04,$nflx is a far better stock than any other...had bad result and got punished on the very next day down to 505... and after that still holding 501.. $amzn bumper results but down &gt;4% nealry $250 since result. why..market is a bullshit....,en,[],"['nflx', 'amzn']",False,0.0,1.0,1.0,"$NFLX","['$nflx', 'far', 'better', 'stock', 'other...had', 'bad', 'result', 'got', 'punished', 'next', 'day', '505...', 'still', 'holding', '501..', '$amzn', 'bumper', 'result', '&gt;4%', 'nealry', '$250', 'since', 'result.', 'why..market', 'bullshit....']",negative
2669,2755,1.39e+18,2021-05-04,"today top flow in #consumer discretionary sector, buy flow &amp; sell flow $cmcsa $amzn $dg $orly $low $gm $kmx $hd $jci $mcd $tgt $nflx $f $gme $ccl $dis $dri $expe $gps $sbux #stock #stocks #stockmarket #investment #investing #consumers  https://t.co/gr3yvqq4oy  https://t.co/0hko2lyqrz",en,"['consumer', 'stock', 'stocks', 'stockmarket', 'investment', 'investing', 'consumers']","['cmcsa', 'amzn', 'dg', 'orly', 'low', 'gm', 'kmx', 'hd', 'jci', 'mcd', 'tgt', 'nflx', 'f', 'gme', 'ccl', 'dis', 'dri', 'expe', 'gps', 'sbux']",False,0.0,0.0,0.0,"$NFLX","['today', 'top', 'flow', '#consumer', 'discretionary', 'sector,', 'buy', 'flow', '&amp;', 'sell', 'flow', '$cmcsa', '$amzn', '$dg', '$orly', '$low', '$gm', '$kmx', '$hd', '$jci', '$mcd', '$tgt', '$nflx', '$f', '$gme', '$ccl', '$dis', '$dri', '$expe', '$gps', '$sbux', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', '#consumers', 'https://t.co/gr3yvqq4oy', 'https://t.co/0hko2lyqrz']",positive
2673,2759,1.39e+18,2021-05-04,"$qqq components reported earnings in the last week, and now the index is breaking lower after consolidating in a tight range for two weeks. $aapl $amzn $msft $nflx $tsla  https://t.co/nkp03cmlia",en,[],"['qqq', 'aapl', 'amzn', 'msft', 'nflx', 'tsla']",False,1.0,0.0,0.0,"$NFLX","['$qqq', 'component', 'reported', 'earnings', 'last', 'week,', 'index', 'breaking', 'lower', 'consolidating', 'tight', 'range', 'two', 'weeks.', '$aapl', '$amzn', '$msft', '$nflx', '$tsla', 'https://t.co/nkp03cmlia']",negative
2676,2762,1.39e+18,2021-05-04,fill gap and go it must have.  slowed at 4150.  broke through weak structure.  $spy $spx   $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $f $tdoc $gld $luv #btc $btc $nio $msvi $spot $shop $pypl $gm $tm  https://t.co/qdmusa6tjb,en,['btc'],"['spy', 'spx', 'ndx', 'qqq', 'tsla', 'pltr', 'aapl', 'amzn', 'twtr', 'fb', 'msft', 'nflx', 'crm', 'penn', 'nvda', 'googl', 'f', 'tdoc', 'gld', 'luv', 'btc', 'nio', 'msvi', 'spot', 'shop', 'pypl', 'gm', 'tm']",False,1.0,0.0,0.0,"$NFLX","['fill', 'gap', 'go', 'must', 'have.', 'slowed', '4150.', 'broke', 'weak', 'structure.', '$spy', '$spx', '$ndx', '$qqq', '$tsla', '$pltr', '$aapl', '$amzn', '$twtr', '$fb', '$msft', '$nflx', '$crm', '$penn', '$nvda', '$googl', '$f', '$tdoc', '$gld', '$luv', '#btc', '$btc', '$nio', '$msvi', '$spot', '$shop', '$pypl', '$gm', '$tm', 'https://t.co/qdmusa6tjb']",negative
2683,2769,1.39e+18,2021-05-04,"today top flow in #nasdaq #nasdaq100, buy flow &amp; sell flow $cmcsa $fb $googl $amzn $amd $msft $intc $ebay $bidu $orly $aapl $goog $meli $qcom $pypl $mrna $nvda $zm $amat $nflx #stock #stocks #stockmarket #investment #investing  https://t.co/gr3yvqq4oy  https://t.co/g2e3tcyxer",en,"['nasdaq', 'nasdaq100', 'stock', 'stocks', 'stockmarket', 'investment', 'investing']","['cmcsa', 'fb', 'googl', 'amzn', 'amd', 'msft', 'intc', 'ebay', 'bidu', 'orly', 'aapl', 'goog', 'meli', 'qcom', 'pypl', 'mrna', 'nvda', 'zm', 'amat', 'nflx']",False,0.0,0.0,0.0,"$NFLX","['today', 'top', 'flow', '#nasdaq', '#nasdaq100,', 'buy', 'flow', '&amp;', 'sell', 'flow', '$cmcsa', '$fb', '$googl', '$amzn', '$amd', '$msft', '$intc', '$ebay', '$bidu', '$orly', '$aapl', '$goog', '$meli', '$qcom', '$pypl', '$mrna', '$nvda', '$zm', '$amat', '$nflx', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', 'https://t.co/gr3yvqq4oy', 'https://t.co/g2e3tcyxer']",positive
2685,2771,1.39e+18,2021-05-04,"today top flow in #consumer discretionary sector, buy flow &amp; sell flow $cmcsa $amzn $dg $orly $low $gm $kmx $hd $jci $mcd $tgt $nflx $f $gme $ccl $dis $dri $expe $gps $sbux #stock #stocks #stockmarket #investment #investing #consumers  https://t.co/5je2nlrw3b  https://t.co/jo6c8qbrfp",en,"['consumer', 'stock', 'stocks', 'stockmarket', 'investment', 'investing', 'consumers']","['cmcsa', 'amzn', 'dg', 'orly', 'low', 'gm', 'kmx', 'hd', 'jci', 'mcd', 'tgt', 'nflx', 'f', 'gme', 'ccl', 'dis', 'dri', 'expe', 'gps', 'sbux']",False,0.0,0.0,0.0,"$NFLX","['today', 'top', 'flow', '#consumer', 'discretionary', 'sector,', 'buy', 'flow', '&amp;', 'sell', 'flow', '$cmcsa', '$amzn', '$dg', '$orly', '$low', '$gm', '$kmx', '$hd', '$jci', '$mcd', '$tgt', '$nflx', '$f', '$gme', '$ccl', '$dis', '$dri', '$expe', '$gps', '$sbux', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', '#consumers', 'https://t.co/5je2nlrw3b', 'https://t.co/jo6c8qbrfp']",positive
2687,2773,1.39e+18,2021-05-04,$nflx missed the entry so passing along . under 502 can test last weeks lows  https://t.co/vuqbtntuul,en,[],['nflx'],False,3.0,0.0,0.0,"$NFLX","['$nflx', 'missed', 'entry', 'passing', 'along', '502', 'test', 'last', 'week', 'low', 'https://t.co/vuqbtntuul']",negative
2688,2774,1.39e+18,2021-05-04,how is this $nflx still over $500...they had the worst report of anyone,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['$nflx', 'still', '$500...they', 'worst', 'report', 'anyone']",negative
2689,2775,1.39e+18,2021-05-04,cut losses. don't over trade. control emotions. look for quality stocks that are in discounts. just nibble. #faang $nflx $nvda $shop this will pass.  https://t.co/zwwnecawik,en,['faang'],"['nflx', 'nvda', 'shop']",False,0.0,0.0,0.0,"$NFLX","['cut', 'losses.', 'trade.', 'control', 'emotions.', 'look', 'quality', 'stock', 'discounts.', 'nibble.', '#faang', '$nflx', '$nvda', '$shop', 'pass.', 'https://t.co/zwwnecawik']",negative
2691,2777,1.39e+18,2021-05-04,"today top flow in #nasdaq #nasdaq100, buy flow and sell flow $googl $msft $fb $intc $amd $bkng $orly $ebay $mchp $ctxs $aapl $goog $meli $mrna $pypl $qcom $zm $nvda $tsla $nflx #stock #stocks #stockmarket #investment #investing  https://t.co/5je2nlrw3b  https://t.co/r41ojne6nl",en,"['nasdaq', 'nasdaq100', 'stock', 'stocks', 'stockmarket', 'investment', 'investing']","['googl', 'msft', 'fb', 'intc', 'amd', 'bkng', 'orly', 'ebay', 'mchp', 'ctxs', 'aapl', 'goog', 'meli', 'mrna', 'pypl', 'qcom', 'zm', 'nvda', 'tsla', 'nflx']",False,0.0,0.0,0.0,"$NFLX","['today', 'top', 'flow', '#nasdaq', '#nasdaq100,', 'buy', 'flow', 'sell', 'flow', '$googl', '$msft', '$fb', '$intc', '$amd', '$bkng', '$orly', '$ebay', '$mchp', '$ctxs', '$aapl', '$goog', '$meli', '$mrna', '$pypl', '$qcom', '$zm', '$nvda', '$tsla', '$nflx', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', 'https://t.co/5je2nlrw3b', 'https://t.co/r41ojne6nl']",positive
2704,2790,1.39e+18,2021-05-04,1000% almost half a mile here. you in our discord? we've been on fire!!   $aapl $amzn $fb $nflx $baba $bidu $baba $twtr $pins $tlry $hexo $acb $fdx $dkng $ddd $lrcx $nvda $amd  https://t.co/7xaaimttt3,en,[],"['aapl', 'amzn', 'fb', 'nflx', 'baba', 'bidu', 'baba', 'twtr', 'pins', 'tlry', 'hexo', 'acb', 'fdx', 'dkng', 'ddd', 'lrcx', 'nvda', 'amd']",False,0.0,0.0,0.0,"$NFLX","['1000%', 'almost', 'half', 'mile', 'here.', 'discord?', ""we've"", 'fire!!', '$aapl', '$amzn', '$fb', '$nflx', '$baba', '$bidu', '$baba', '$twtr', '$pins', '$tlry', '$hexo', '$acb', '$fdx', '$dkng', '$ddd', '$lrcx', '$nvda', '$amd', 'https://t.co/7xaaimttt3']",uncertainty
2706,2792,1.39e+18,2021-05-04,"@zerohedge this #stockmarket #bubble would be called #faang bubble!   per #warrenbuffett intrinsic value formula, based on 2019-2020 annual reports, $fb $aapl $googl $nflx are significantly #overvalued, but $amzn is worst of them all -&gt; #overvalued by 1,299% compare to #intrinsicvalue!!!  https://t.co/0cc8zqsdye",en,"['stockmarket', 'bubble', 'faang', 'warrenbuffett', 'overvalued', 'overvalued', 'intrinsicvalue']","['fb', 'aapl', 'googl', 'nflx', 'amzn']",False,0.0,1.0,1.0,"$NFLX","['@zerohedge', '#stockmarket', '#bubble', 'would', 'called', '#faang', 'bubble!', 'per', '#warrenbuffett', 'intrinsic', 'value', 'formula,', 'based', '2019-2020', 'annual', 'reports,', '$fb', '$aapl', '$googl', '$nflx', 'significantly', '#overvalued,', '$amzn', 'worst', '-&gt;', '#overvalued', '1,299%', 'compare', '#intrinsicvalue!!!', 'https://t.co/0cc8zqsdye']",negative
2708,2794,1.39e+18,2021-05-04,"@grow_mag @cnbc this #stockmarket #bubble would be called #faang bubble!   per #warrenbuffett intrinsic value formula, based on 2019-2020 annual reports, $fb $aapl $googl $nflx are significantly #overvalued, but $amzn is worst of them all -&gt; #overvalued by 1,299% compare to #intrinsicvalue!!!  https://t.co/cluamyrjop",en,"['stockmarket', 'bubble', 'faang', 'warrenbuffett', 'overvalued', 'overvalued', 'intrinsicvalue']","['fb', 'aapl', 'googl', 'nflx', 'amzn']",False,0.0,1.0,0.0,"$NFLX","['@grow_mag', '@cnbc', '#stockmarket', '#bubble', 'would', 'called', '#faang', 'bubble!', 'per', '#warrenbuffett', 'intrinsic', 'value', 'formula,', 'based', '2019-2020', 'annual', 'reports,', '$fb', '$aapl', '$googl', '$nflx', 'significantly', '#overvalued,', '$amzn', 'worst', '-&gt;', '#overvalued', '1,299%', 'compare', '#intrinsicvalue!!!', 'https://t.co/cluamyrjop']",negative
2709,2795,1.39e+18,2021-05-04,may 2021 fractional shares portfolio update:   result: -3% (down -5% mom) investments: 293 (+5)  best 3: $btce +198% $couv +94% $rio uk +42%  worst 3: $tlry -70% $spce -64% $mtls -62%  top allocations: $btce 2.0% $nflx 1.8% $grwg 1.7% $nvcr 1.69% $vusa 1.5%  #moneyhealthmatters,en,['moneyhealthmatters'],"['btce', 'couv', 'rio', 'tlry', 'spce', 'mtls', 'btce', 'nflx', 'grwg', 'nvcr', 'vusa']",False,0.0,0.0,2.0,"$NFLX","['may', '2021', 'fractional', 'share', 'portfolio', 'update:', 'result:', '-3%', '(down', '-5%', 'mom)', 'investments:', '293', '(+5)', 'best', '3:', '$btce', '+198%', '$couv', '+94%', '$rio', 'uk', '+42%', 'worst', '3:', '$tlry', '-70%', '$spce', '-64%', '$mtls', '-62%', 'top', 'allocations:', '$btce', '2.0%', '$nflx', '1.8%', '$grwg', '1.7%', '$nvcr', '1.69%', '$vusa', '1.5%', '#moneyhealthmatters']",positive
2713,2799,1.39e+18,2021-05-04,"cutting losses on $nflx, holding $aal, $wmt, $dkng and $ebay   tw &amp; rh   sell -20 $nflx 550c 5/21 avg. 1.40  tw account now at $79.8k rh account now at $39.1k",en,[],"['nflx', 'aal', 'wmt', 'dkng', 'ebay', 'nflx']",False,0.0,1.0,0.0,"$NFLX","['cutting', 'loss', '$nflx,', 'holding', '$aal,', '$wmt,', '$dkng', '$ebay', 'tw', '&amp;', 'rh', 'sell', '-20', '$nflx', '550c', '5/21', 'avg.', '1.40', 'tw', 'account', '$79.8k', 'rh', 'account', '$39.1k']",negative
2714,2800,1.39e+18,2021-05-04,"@altcoincem in my non-professional opinion: the banking and b2b lending industry has been restricted by lack of technology and lack of quick liquidity.    $ersdl is a solution... therefore a disruption to the status quo....   look up other disruptors 😉 ( $rkt , $nflx, $amzn to name a few)😉",en,[],"['ersdl', 'rkt', 'nflx', 'amzn']",False,3.0,0.0,0.0,"$NFLX","['@altcoincem', 'non-professional', 'opinion:', 'banking', 'b2b', 'lending', 'industry', 'restricted', 'lack', 'technology', 'lack', 'quick', 'liquidity.', '$ersdl', 'solution...', 'therefore', 'disruption', 'status', 'quo....', 'look', 'disruptors', '😉', '$rkt', '$nflx,', '$amzn', 'name', 'few)😉']",negative
2715,2801,1.39e+18,2021-05-04,"random unusual put signal : $nflx with 565,250 $ on strike 455 with delta -17.24, representing 0.82 percent of the total put notional on this stock, expiring on 2021-sep-17 (151 days to maturity)",en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['random', 'unusual', 'put', 'signal', '$nflx', '565,250', 'strike', '455', 'delta', '-17.24,', 'representing', '0.82', 'percent', 'total', 'put', 'notional', 'stock,', 'expiring', '2021-sep-17', '(151', 'day', 'maturity)']",uncertainty
2717,2803,1.39e+18,2021-05-04,$nflx watch the “weird ones” to see what the market is really doing. still holding the $500 level. someone is buying a f ton of shares here at $500. $nflx gonna go boom when the manipulative trading is done  $spy $qqq,en,[],"['nflx', 'nflx', 'spy', 'qqq']",False,1.0,0.0,0.0,"$NFLX","['$nflx', 'watch', '“weird', 'ones”', 'see', 'market', 'really', 'doing.', 'still', 'holding', '$500', 'level.', 'someone', 'buying', 'f', 'ton', 'share', '$500.', '$nflx', 'gonna', 'go', 'boom', 'manipulative', 'trading', 'done', '$spy', '$qqq']",positive
2719,2805,1.39e+18,2021-05-04,*winner*  beautiful opening range breakout + inside bar breakdown  easy money for 2-3x  #es_f $spx $spy #nq_f $ndx $aapl $amzn $fb $snap $nflx $msft $twtr $qqq $tsla $ba  https://t.co/3md3ny5llr,en,"['es_f', 'nq_f']","['spx', 'spy', 'ndx', 'aapl', 'amzn', 'fb', 'snap', 'nflx', 'msft', 'twtr', 'qqq', 'tsla', 'ba']",False,3.0,1.0,0.0,"$NFLX","['*winner*', 'beautiful', 'opening', 'range', 'breakout', 'inside', 'bar', 'breakdown', 'easy', 'money', '2-3x', '#es_f', '$spx', '$spy', '#nq_f', '$ndx', '$aapl', '$amzn', '$fb', '$snap', '$nflx', '$msft', '$twtr', '$qqq', '$tsla', '$ba', 'https://t.co/3md3ny5llr']",positive
2728,2814,1.39e+18,2021-05-04,$nflx refuses to test 482s. no strong view here but improving&gt;510/520s  https://t.co/s9pawjnz4s,en,[],['nflx'],False,1.0,0.0,1.0,"$NFLX","['$nflx', 'refuse', 'test', '482s.', 'strong', 'view', 'improving&gt;510/520s', 'https://t.co/s9pawjnz4s']",positive
2743,2830,1.39e+18,2021-05-04,"$nflx has gone sideways for july 2020 and failed to push lower over the past few sessions despite the weakness in qqq. does price hold the 200 ema as support, or break lower?  https://t.co/5ewabbcqbf",en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['$nflx', 'gone', 'sideways', 'july', '2020', 'failed', 'push', 'lower', 'past', 'session', 'despite', 'weakness', 'qqq.', 'price', 'hold', '200', 'ema', 'support,', 'break', 'lower?', 'https://t.co/5ewabbcqbf']",negative
2745,2832,1.39e+18,2021-05-04,(4:00am utc-7 may 4 iphone $znga us top 100 grossing)  $znga mobile gaming takeover crown-jewel... tencent $tcehy $nflx acquiring?... $gme merger?... high heels! viral... building its own ad network... ceo  gibeau dumps &gt;  50% his position... cont...  https://t.co/xpe50p8uwo,en,[],"['znga', 'znga', 'tcehy', 'nflx', 'gme']",False,0.0,0.0,1.0,"$NFLX","['(4:00am', 'utc-7', 'may', '4', 'iphone', '$znga', 'u', 'top', '100', 'grossing)', '$znga', 'mobile', 'gaming', 'takeover', 'crown-jewel...', 'tencent', '$tcehy', '$nflx', 'acquiring?...', '$gme', 'merger?...', 'high', 'heels!', 'viral...', 'building', 'ad', 'network...', 'ceo', 'gibeau', 'dump', '&gt;', '50%', 'position...', 'cont...', 'https://t.co/xpe50p8uwo']",uncertainty
